disrict,client_id,client_catg,region,creation_date,transactions_count,consommation_level_1_mean,consommation_level_2_mean,consommation_level_3_mean,consommation_level_4_mean,tarif_type_max,reading_remarque_max,index_change_mean,diff_dates_median,anomaly_scores,anomaly
60,test_Client_20051,11,101,24/07/1997,3,2306.3333333333335,0.0,0.0,0.0,11,6,0.3333333333333333,114.0,-0.008347219009639417,-1
69,test_Client_20068,11,103,23/08/2016,2,89.5,0.0,0.0,0.0,40,6,0.5,158.0,-0.014740148677099607,-1
62,test_Client_20069,51,301,06/05/2015,97,895.7010309278351,51.54639175257732,103.09278350515464,812.2268041237113,45,9,0.010309278350515464,0.0,-0.10453508857318006,-1
60,test_Client_20100,11,101,17/12/2010,49,1082.7551020408164,254.6734693877551,277.55102040816325,631.2857142857143,45,9,0.02040816326530612,0.0,-0.022388730416934566,-1
60,test_Client_2011,11,101,23/11/1998,2,0.0,0.0,0.0,0.0,11,6,0.0,2643.5,-0.03690002820085214,-1
69,test_Client_20119,11,105,30/11/2000,99,875.6363636363636,651.959595959596,72.72727272727273,189.96969696969697,40,9,0.010101010101010102,1.0,-0.0112447137415701,-1
69,test_Client_20128,11,107,12/03/1985,2,680.5,0.0,0.0,0.0,15,6,0.5,61.5,-0.012431763983810629,-1
62,test_Client_20133,11,303,17/10/2002,1,200.0,489.0,0.0,0.0,10,6,1.0,0.0,-0.02757758243646269,-1
69,test_Client_20147,11,107,10/04/2008,1,641.0,0.0,0.0,0.0,11,6,1.0,0.0,-0.021202082046086312,-1
62,test_Client_20148,11,302,01/03/2016,10,840.0,420.0,829.8,1604.1,11,9,0.1,152.5,-0.04526489856726279,-1
60,test_Client_20172,11,101,29/04/1983,71,590.1549295774648,662.9577464788732,180.28169014084506,564.2253521126761,40,9,0.014084507042253521,0.0,-0.0010210284356487742,-1
62,test_Client_20180,12,371,30/11/1988,4,525.75,0.0,0.0,0.0,14,6,0.25,0.0,-0.024489663398295725,-1
63,test_Client_20197,11,306,13/05/2019,1,102.0,0.0,0.0,0.0,11,6,1.0,0.0,-0.0017071315933432363,-1
62,test_Client_202,11,302,29/01/2009,6,1460.5,1419.8333333333333,933.3333333333334,418.1666666666667,40,9,0.16666666666666666,95.5,-0.1252495519918555,-1
63,test_Client_20208,51,306,07/09/2009,199,1627.0201005025126,229.93467336683418,66.33165829145729,378.9246231155779,45,9,0.005025125628140704,0.0,-0.14950690515484832,-1
60,test_Client_20236,11,101,31/08/2012,8,904.375,3797.0,298.375,2612.25,11,9,0.125,122.0,-0.060826473278272286,-1
62,test_Client_20255,11,301,19/05/2014,1,800.0,400.0,800.0,149.0,11,9,1.0,1341.0,-0.1162029279707284,-1
63,test_Client_20262,51,312,01/07/2015,83,115.74698795180723,51.80722891566265,102.10843373493977,1065.5903614457832,40,9,0.012048192771084338,1.0,-0.09484659476378554,-1
62,test_Client_20282,51,309,06/07/2009,1,300.0,296.0,0.0,0.0,11,6,1.0,0.0,-0.10507331799633057,-1
60,test_Client_20283,11,101,09/06/2010,4,448.0,4199.75,0.0,0.0,40,6,0.25,2.0,-0.07241130837312948,-1
69,test_Client_20338,51,103,05/09/2011,31,295.83870967741933,109.7741935483871,219.3548387096774,3594.1935483870966,11,9,0.03225806451612903,24.0,-0.12453339693476628,-1
69,test_Client_20357,11,104,20/08/2009,1,1.0,0.0,0.0,0.0,11,6,1.0,0.0,-0.013821700065417275,-1
63,test_Client_20359,11,399,29/11/2001,11,300.72727272727275,0.0,0.0,0.0,40,6,0.09090909090909091,120.0,-0.02011643306205746,-1
62,test_Client_20369,51,307,14/04/1987,171,759.0058479532164,1023.766081871345,43.46783625730994,96.57309941520468,45,9,-0.011695906432748537,2.0,-0.12701770169320614,-1
62,test_Client_20380,51,305,01/01/1998,87,496.55172413793105,953.6321839080459,158.6206896551724,1077.9080459770114,11,9,0.011494252873563218,6.0,-0.1233079017332297,-1
62,test_Client_20385,11,302,30/10/1998,1,3359.0,0.0,0.0,0.0,11,6,1.0,0.0,-0.05235526068412122,-1
60,test_Client_20415,11,101,07/07/2017,3,600.0,300.0,600.0,4051.6666666666665,11,9,0.3333333333333333,105.0,-0.07845476588197553,-1
60,test_Client_20416,12,101,12/05/2009,1,378.0,0.0,0.0,0.0,11,6,1.0,0.0,-0.03827397898740226,-1
62,test_Client_20423,11,303,31/03/1982,1,1752.0,0.0,0.0,0.0,11,6,1.0,0.0,-0.032354143083145215,-1
60,test_Client_20447,11,101,21/12/1977,1,136.0,0.0,0.0,0.0,10,6,1.0,0.0,-0.011662913152373777,-1
69,test_Client_20477,11,104,12/10/2006,51,1017.5294117647059,1403.9019607843138,238.09803921568627,181.66666666666666,40,9,0.0196078431372549,117.0,-0.01682810165125881,-1
69,test_Client_20495,51,107,11/01/2008,112,274.10714285714283,2762.410714285714,105.35714285714286,8823.107142857143,11,9,-0.017857142857142856,5.0,-0.17402177286805687,-1
63,test_Client_20501,11,308,30/05/1990,1,325.0,0.0,0.0,0.0,11,6,1.0,0.0,-0.00011582594369485832,-1
69,test_Client_20508,11,104,19/11/2007,1,1200.0,287.0,0.0,0.0,11,6,1.0,0.0,-0.038479140813125756,-1
60,test_Client_20552,51,101,13/06/1990,56,539.1607142857143,2066.8571428571427,0.0,0.0,40,9,0.017857142857142856,0.5,-0.06733528853733106,-1
60,test_Client_20594,51,101,25/03/1988,177,224.32203389830508,789.5875706214689,69.71751412429379,541.0169491525423,29,9,-0.011299435028248588,1.0,-0.15970821762721932,-1
69,test_Client_20607,11,104,21/05/2002,76,1429.4605263157894,798.9868421052631,151.6315789473684,311.75,40,9,0.013157894736842105,0.0,-0.02877524296091638,-1
60,test_Client_20614,11,101,03/07/2018,1,1200.0,600.0,1200.0,8858.0,11,9,1.0,0.0,-0.15645079748704693,-1
60,test_Client_20621,51,101,26/03/1993,222,921.2252252252252,1364.081081081081,49.013513513513516,637.5495495495495,45,9,0.0045045045045045045,0.5,-0.16279038405303847,-1
60,test_Client_20625,11,101,27/03/1992,1,195.0,0.0,0.0,0.0,11,8,1.0,5199.0,-0.058704262056482825,-1
69,test_Client_2065,11,104,13/09/2006,1,8.0,0.0,0.0,0.0,11,6,1.0,0.0,-0.013821700065417275,-1
69,test_Client_20677,51,103,10/07/2014,27,266.3703703703704,125.92592592592592,251.85185185185185,2301.5555555555557,11,9,0.037037037037037035,18.0,-0.13285013147578972,-1
60,test_Client_2068,11,101,07/08/2007,1,2.0,0.0,0.0,0.0,10,6,1.0,0.0,-0.014864427455520302,-1
63,test_Client_20691,11,312,30/10/2015,11,800.0,400.0,779.5454545454545,1069.5454545454545,11,9,0.09090909090909091,121.0,-0.036756899015806366,-1
63,test_Client_20707,11,311,26/04/2000,2,267.0,0.0,0.0,0.0,40,6,0.5,0.0,-0.003972771742013381,-1
63,test_Client_20708,11,306,16/10/2018,1,360.0,0.0,0.0,0.0,10,9,1.0,6782.0,-0.05045789005902679,-1
60,test_Client_20726,11,101,20/04/2011,22,808.4545454545455,1981.2272727272727,400.0,2649.0,11,9,0.045454545454545456,116.5,-0.03311007607440464,-1
69,test_Client_20747,11,104,25/09/2013,4,1200.0,600.0,399.75,458.25,11,9,0.25,135.5,-0.039222681839789275,-1
63,test_Client_20753,11,311,23/12/2011,2,1800.0,6041.5,0.0,0.0,11,9,0.5,183.5,-0.05525807639645097,-1
69,test_Client_20779,11,104,30/03/1984,13,1999.076923076923,2313.3076923076924,0.0,0.0,40,9,-0.07692307692307693,0.0,-0.03994055052173151,-1
63,test_Client_20830,11,306,31/12/2006,1,78.0,0.0,0.0,0.0,11,6,1.0,3543.0,-0.08279294648963287,-1
63,test_Client_20839,11,379,13/10/1995,1,220.0,0.0,0.0,0.0,11,6,1.0,0.0,-0.029876902034754682,-1
63,test_Client_20840,12,306,23/11/1989,2,0.0,0.0,0.0,0.0,11,6,0.0,4748.0,-0.0815866431426836,-1
63,test_Client_20857,51,312,20/12/2005,64,460.375,310.984375,88.234375,1392.65625,40,9,0.015625,50.0,-0.10033366697377111,-1
69,test_Client_20865,51,103,03/04/2017,8,730.875,87.5,175.0,1549.0,40,9,0.125,0.0,-0.13165257529069896,-1
62,test_Client_20886,11,309,31/01/2013,6,878.5,400.0,800.0,3506.5,11,9,0.16666666666666666,304.5,-0.09273221028723477,-1
60,test_Client_20895,11,101,07/03/2009,1,412.0,0.0,0.0,0.0,40,6,1.0,0.0,-0.022632300965664487,-1
63,test_Client_20933,51,306,19/10/2016,53,948.2641509433962,25.09433962264151,44.320754716981135,66.0377358490566,45,9,0.018867924528301886,1.0,-0.07052450504641605,-1
63,test_Client_20956,11,306,02/08/2019,1,31.0,0.0,0.0,0.0,11,6,1.0,451.0,-0.022361659990319804,-1
69,test_Client_20961,11,107,09/01/2015,20,1032.0,180.0,360.0,1085.35,40,9,0.05,0.0,-0.056627073132416994,-1
69,test_Client_20980,11,107,19/07/2012,1,900.0,2153.0,0.0,0.0,11,9,1.0,0.0,-0.04294789504822916,-1
69,test_Client_20986,12,105,14/05/1990,29,1662.896551724138,375.8965517241379,87.27586206896552,0.0,40,9,0.034482758620689655,0.0,-0.006017584134965004,-1
60,test_Client_21006,11,101,26/03/2013,16,932.75,553.9375,701.625,1076.8125,11,9,-0.0625,120.5,-0.04967902317559414,-1
69,test_Client_21013,12,104,07/12/2012,18,1175.5,252.27777777777777,397.94444444444446,458.5,40,9,0.05555555555555555,30.0,-0.05938810403352979,-1
60,test_Client_21048,11,101,08/12/2003,48,1298.1458333333333,3024.6458333333335,133.33333333333334,764.5625,40,9,0.020833333333333332,4.0,-0.07097525174505925,-1
60,test_Client_21054,11,101,30/11/1977,1,80.0,0.0,0.0,0.0,10,6,1.0,0.0,-0.015234831007723604,-1
69,test_Client_21078,11,103,15/12/2018,2,300.0,150.0,300.0,2311.5,11,9,0.5,345.5,-0.08339261297470857,-1
60,test_Client_21079,51,101,15/03/2018,4,500.0,250.0,333.0,46.75,11,9,0.25,27.0,-0.09160765140276328,-1
60,test_Client_21085,11,101,31/12/2009,13,1710.2307692307693,526.4615384615385,469.9230769230769,235.53846153846155,11,9,0.07692307692307693,201.0,-0.03219371708782259,-1
69,test_Client_21088,51,103,14/06/2006,114,1060.7631578947369,443.4561403508772,88.0701754385965,894.6315789473684,40,9,-0.008771929824561403,0.5,-0.14519570797400794,-1
60,test_Client_21106,51,101,09/05/2000,34,764.8823529411765,385.3529411764706,246.55882352941177,143.2941176470588,11,9,0.029411764705882353,121.0,-0.051250783988762705,-1
60,test_Client_21116,11,101,23/02/2018,3,1066.6666666666667,533.3333333333334,1066.6666666666667,7592.333333333333,11,9,0.3333333333333333,283.0,-0.12466449884361375,-1
62,test_Client_21122,11,310,08/07/2019,1,1.0,0.0,0.0,0.0,11,6,1.0,1733.0,-0.06157166478120546,-1
60,test_Client_21126,11,101,25/11/1994,80,640.6,651.175,169.9625,317.375,40,9,-0.0125,0.0,-0.004806359326028353,-1
60,test_Client_21127,51,101,02/08/2006,52,584.2115384615385,236.55769230769232,257.61538461538464,467.8269230769231,11,9,0.019230769230769232,19.5,-0.08961223046141065,-1
69,test_Client_21142,11,107,24/10/2001,18,1304.4444444444443,428.8888888888889,182.44444444444446,109.22222222222223,40,9,0.05555555555555555,0.0,-0.012411224035025925,-1
69,test_Client_21170,51,104,08/05/2002,26,139.15384615384616,595.1923076923077,0.0,0.0,11,6,0.038461538461538464,5.0,-0.07590715326100828,-1
69,test_Client_21171,11,103,27/10/2015,4,1132.75,545.5,213.75,0.0,11,9,0.25,454.5,-0.019325914934185007,-1
62,test_Client_21173,51,302,28/09/1998,123,277.1544715447154,514.4065040650406,85.3821138211382,221.0569105691057,11,9,0.008130081300813009,3.0,-0.10412901990707124,-1
60,test_Client_21184,51,101,30/03/2016,14,357.14285714285717,178.57142857142858,357.14285714285717,6373.642857142857,11,9,0.07142857142857142,13.0,-0.15543256141068051,-1
60,test_Client_21198,12,101,31/12/2005,33,670.5151515151515,151.3030303030303,181.8181818181818,2788.848484848485,40,9,0.030303030303030304,120.0,-0.05389968241670107,-1
69,test_Client_21230,11,103,18/08/2016,7,798.5714285714286,342.85714285714283,670.2857142857143,796.8571428571429,11,9,0.14285714285714285,122.0,-0.04930378295815985,-1
63,test_Client_21241,11,306,26/06/2014,2,14.0,0.0,0.0,0.0,11,9,0.5,3745.0,-0.0021884853931436465,-1
69,test_Client_21253,51,107,20/09/2012,1,0.0,0.0,0.0,0.0,11,6,0.0,0.0,-0.08119577792286581,-1
69,test_Client_21260,11,107,23/05/2007,2,19.5,0.0,0.0,0.0,11,9,0.5,2731.0,-0.02647964259962987,-1
60,test_Client_21284,11,101,20/01/2016,1,800.0,400.0,800.0,1269.0,11,9,1.0,1582.0,-0.14720180783949544,-1
69,test_Client_21302,11,104,16/01/2014,5,1840.0,920.0,1294.8,233.2,11,9,0.2,270.0,-0.11131981415937531,-1
69,test_Client_21306,51,104,11/09/2012,30,269.06666666666666,121.9,153.33333333333334,297.6666666666667,40,9,0.03333333333333333,0.0,-0.05772551080512767,-1
63,test_Client_21316,51,311,29/05/1992,28,406.2857142857143,52.035714285714285,74.78571428571429,102.60714285714286,11,9,0.03571428571428571,104.5,-0.04515567267143261,-1
63,test_Client_21324,11,311,09/03/2019,1,93.0,0.0,0.0,0.0,11,6,1.0,915.0,-0.04924482523139406,-1
62,test_Client_21330,51,302,27/11/2015,24,333.5833333333333,145.83333333333334,291.6666666666667,6311.875,11,9,0.041666666666666664,7.0,-0.13792301205080992,-1
69,test_Client_21333,11,103,01/02/2016,2,426.5,200.0,324.5,0.0,11,9,0.5,1743.0,-0.06372962499405077,-1
69,test_Client_21337,12,107,22/04/2013,12,593.5,300.9166666666667,566.6666666666666,630.25,11,9,0.08333333333333333,76.5,-0.030801039975818734,-1
69,test_Client_21372,11,104,22/08/1979,57,1206.6491228070176,289.7368421052632,112.28070175438596,384.7543859649123,40,9,-0.017543859649122806,0.0,-0.006512395538857851,-1
69,test_Client_21430,11,107,06/05/1992,2,3260.5,0.0,0.0,0.0,11,6,0.5,29.5,-0.05071066192028273,-1
69,test_Client_21449,11,104,11/11/2017,6,700.0,350.0,700.0,14850.5,11,9,0.16666666666666666,119.0,-0.10131937993291895,-1
69,test_Client_21478,11,103,20/08/2016,6,308.5,100.0,200.0,10021.166666666666,11,9,0.16666666666666666,122.5,-0.03221997323418846,-1
69,test_Client_21499,12,103,16/07/2018,1,800.0,400.0,800.0,2303.0,11,9,1.0,0.0,-0.15591725022043246,-1
60,test_Client_21501,51,101,29/12/2015,12,507.6666666666667,138.83333333333334,129.41666666666666,1809.8333333333333,11,9,0.08333333333333333,89.0,-0.11068259289228477,-1
69,test_Client_21506,11,107,27/01/2006,4,1.25,0.0,0.0,0.0,40,6,0.25,0.0,-0.0039048876679880218,-1
63,test_Client_21513,51,306,23/02/2010,78,328.5128205128205,196.5897435897436,131.98717948717947,138.24358974358975,11,9,0.01282051282051282,5.0,-0.08853336860309624,-1
60,test_Client_21537,11,101,14/06/2008,2,5.0,0.0,0.0,0.0,40,6,0.5,0.0,-0.006743844371702612,-1
60,test_Client_21544,51,101,17/11/2004,28,417.85714285714283,4004.6785714285716,0.0,0.0,11,9,0.03571428571428571,20.0,-0.08561869352322726,-1
60,test_Client_21582,11,101,06/11/1995,1,1922.0,0.0,0.0,0.0,11,6,1.0,0.0,-0.03449454461674617,-1
69,test_Client_21592,51,104,28/12/1995,238,1889.7142857142858,631.5294117647059,43.69747899159664,200.10084033613447,45,9,0.004201680672268907,1.0,-0.15233346351577726,-1
63,test_Client_2161,12,306,07/04/2010,20,766.75,285.85,400.0,1089.35,11,9,0.05,188.0,-0.02771266010594642,-1
69,test_Client_21643,11,107,07/01/2019,1,400.0,200.0,188.0,0.0,11,9,1.0,0.0,-0.016767292494232033,-1
63,test_Client_21647,12,311,30/12/1997,1,455.0,0.0,0.0,0.0,11,6,1.0,0.0,-0.045499094577258536,-1
69,test_Client_21671,11,103,07/08/2012,32,563.0625,284.53125,387.5,608.40625,40,9,0.03125,2.0,-0.007228633976275267,-1
69,test_Client_21732,11,103,29/05/2017,1,4000.0,2000.0,4000.0,9754.0,11,9,1.0,1419.0,-0.21415678582904785,-1
69,test_Client_21777,11,206,16/01/2014,12,1000.0,500.0,1000.0,3235.9166666666665,11,9,0.08333333333333333,135.5,-0.08438456096735625,-1
60,test_Client_21789,11,101,26/09/2014,10,660.0,330.0,660.0,1067.6,40,9,0.1,0.0,-0.06156406144086879,-1
69,test_Client_21803,11,104,08/09/1987,36,1956.861111111111,1054.8055555555557,155.55555555555554,196.5,40,9,-0.027777777777777776,0.0,-0.0391306232300761,-1
62,test_Client_21830,51,310,12/10/2016,19,177.6315789473684,75.21052631578948,147.3684210526316,900.2631578947369,11,9,0.05263157894736842,3.0,-0.08526775797711383,-1
60,test_Client_21843,51,101,13/12/2002,69,440.40579710144925,3924.4347826086955,43.47826086956522,648.4782608695652,11,9,0.014492753623188406,8.0,-0.14068979975576879,-1
62,test_Client_21848,11,303,17/10/2002,1,200.0,74.0,0.0,0.0,10,6,1.0,0.0,-0.007552539379184764,-1
69,test_Client_2187,11,104,11/03/2013,8,686.125,325.0,650.0,11399.5,11,9,0.125,76.5,-0.09963543997281821,-1
69,test_Client_2189,51,103,13/02/2012,15,293.3333333333333,146.66666666666666,293.3333333333333,5729.666666666667,11,9,0.06666666666666667,8.0,-0.14120679355575527,-1
69,test_Client_22021,11,103,18/01/2012,2,4079.0,2000.0,1688.0,0.0,11,9,0.5,4843.0,-0.18587471902349317,-1
69,test_Client_22025,11,104,12/08/2010,8,906.5,225.0,407.0,40.375,40,9,0.125,184.5,-0.030548898126169677,-1
60,test_Client_22027,11,101,21/05/2010,19,1104.4736842105262,3273.842105263158,715.7894736842105,7328.8421052631575,11,9,0.05263157894736842,121.0,-0.1164841447621564,-1
69,test_Client_22031,11,105,13/08/2016,16,335.3125,162.5,325.0,1969.6875,11,9,0.0625,11.5,-0.035393867995559214,-1
63,test_Client_2204,11,311,10/06/2019,1,600.0,300.0,478.0,0.0,11,9,1.0,6164.0,-0.10245477333686481,-1
69,test_Client_22074,11,104,20/12/1994,46,1904.7173913043478,619.5652173913044,214.2173913043478,237.58695652173913,40,9,0.021739130434782608,0.0,-0.017248929682985192,-1
62,test_Client_2210,51,371,23/11/1988,42,976.1904761904761,3313.5714285714284,252.38095238095238,1408.7619047619048,11,9,-0.023809523809523808,120.0,-0.15442002820308698,-1
69,test_Client_22100,51,103,10/12/2004,99,372.72727272727275,1237.4242424242425,136.4949494949495,509.47474747474746,11,9,0.010101010101010102,6.0,-0.12722471461834362,-1
60,test_Client_22114,11,101,09/12/2011,17,909.9411764705883,4134.941176470588,517.6470588235294,7507.235294117647,11,9,0.058823529411764705,57.0,-0.11683318306264867,-1
62,test_Client_22145,11,310,03/12/2009,4,1650.0,480.75,0.0,0.0,40,6,0.0,0.0,-0.03927774951338103,-1
69,test_Client_22162,11,104,15/09/1986,24,704.0416666666666,183.33333333333334,366.6666666666667,1375.125,11,9,0.041666666666666664,138.0,-0.007504311625765925,-1
63,test_Client_22201,51,311,13/09/2014,101,874.6633663366337,50.495049504950494,100.99009900990099,782.8811881188119,45,9,0.009900990099009901,0.0,-0.10723803400979315,-1
60,test_Client_22208,51,101,01/11/1982,171,461.2280701754386,402.4561403508772,60.111111111111114,67.09356725146199,40,9,0.005847953216374269,1.0,-0.1173656864164292,-1
69,test_Client_2224,11,106,10/12/2015,7,1000.0,500.0,722.0,228.42857142857142,11,9,0.14285714285714285,131.0,-0.03581828185995217,-1
69,test_Client_22248,11,103,05/07/2019,1,107.0,0.0,0.0,0.0,11,6,1.0,2809.0,-0.088879334580799,-1
62,test_Client_22267,51,305,17/11/2009,107,263.5514018691589,748.2056074766355,128.86915887850466,913.4579439252336,11,9,0.009345794392523364,3.0,-0.12758747814651972,-1
60,test_Client_22276,11,101,11/07/2013,11,1154.5454545454545,527.3636363636364,785.8181818181819,210.45454545454547,11,9,0.09090909090909091,124.0,-0.015883500421327246,-1
69,test_Client_22282,11,103,04/09/2018,1,800.0,400.0,800.0,6142.0,11,9,1.0,77.0,-0.13957526742891913,-1
62,test_Client_2232,51,303,27/09/2002,39,463.43589743589746,420.2307692307692,0.0,0.0,40,9,0.02564102564102564,1.0,-0.028590320083792697,-1
60,test_Client_22321,51,101,12/03/2009,21,121.14285714285714,4.523809523809524,0.0,0.0,40,6,0.047619047619047616,2.0,-0.09618508076509913,-1
62,test_Client_22332,11,301,09/06/1997,2,344.5,0.0,0.0,0.0,11,6,0.5,1693.5,-0.015858657519734143,-1
63,test_Client_22344,11,311,19/08/1998,1,377.0,0.0,0.0,0.0,11,6,1.0,0.0,-0.0015589761317778006,-1
60,test_Client_22382,11,101,12/02/2018,2,622.5,0.0,0.0,0.0,10,9,0.5,2467.0,-0.005227524642288928,-1
63,test_Client_22404,11,312,26/08/2019,1,400.0,200.0,400.0,297.0,11,9,1.0,56.0,-0.0471781824940638,-1
60,test_Client_22428,11,101,03/11/1999,3,4057.0,0.0,0.0,0.0,11,6,0.3333333333333333,43.0,-0.01792323393691997,-1
60,test_Client_22438,11,101,24/10/2008,1,8.0,0.0,0.0,0.0,40,6,1.0,0.0,-0.024123779540544232,-1
60,test_Client_22447,51,101,19/11/1990,105,386.8095238095238,868.9904761904762,111.25714285714285,478.16190476190474,11,9,-0.01904761904761905,5.0,-0.1294424008320666,-1
60,test_Client_22448,11,101,14/05/2013,7,742.8571428571429,371.42857142857144,742.8571428571429,851.1428571428571,11,9,0.14285714285714285,123.0,-0.04531481780402824,-1
69,test_Client_22452,11,107,03/03/2014,6,1540.1666666666667,618.6666666666666,685.3333333333334,212.66666666666666,11,9,0.16666666666666666,332.5,-0.0950479402050084,-1
69,test_Client_22461,11,103,16/10/2012,1,1200.0,2896.0,0.0,0.0,11,9,1.0,0.0,-0.05678149483300299,-1
69,test_Client_22488,51,103,27/11/2010,15,311.1333333333333,925.0666666666667,0.0,0.0,11,9,0.06666666666666667,3.0,-0.04500637639257665,-1
69,test_Client_22527,11,104,13/10/2009,16,601.5,995.5,175.0,863.5,40,9,0.0625,0.0,-0.03569035636620299,-1
60,test_Client_22589,11,101,30/06/1990,1,200.0,80.0,0.0,0.0,10,6,1.0,0.0,-0.020683823832766013,-1
60,test_Client_22601,11,101,31/10/2009,1,0.0,0.0,0.0,0.0,40,6,0.0,1469.0,-0.0424789871849135,-1
60,test_Client_22605,11,101,09/07/2011,15,1093.3333333333333,2724.4666666666667,379.46666666666664,1225.6666666666667,11,8,0.06666666666666667,117.0,-0.051179679365998765,-1
62,test_Client_22608,51,310,16/03/2009,175,151.45714285714286,367.86285714285714,74.86857142857143,538.5371428571428,40,9,0.005714285714285714,1.0,-0.12580318838844706,-1
62,test_Client_2261,11,309,15/09/1995,1,17.0,0.0,0.0,0.0,11,6,1.0,3419.0,-0.0718729701333547,-1
62,test_Client_22610,11,305,10/12/2016,5,520.0,260.0,465.4,900.4,11,9,0.2,202.0,-0.025738712375666273,-1
69,test_Client_2264,11,107,01/03/2016,7,676.0,132.28571428571428,228.57142857142858,1066.0,11,9,0.14285714285714285,128.0,-0.0021564815777840307,-1
62,test_Client_22648,51,303,05/06/2009,102,257.7549019607843,503.98039215686276,131.1764705882353,662.0294117647059,11,9,0.00980392156862745,4.0,-0.11917695558585639,-1
60,test_Client_22655,12,101,06/12/2009,21,952.3809523809524,5006.714285714285,266.6666666666667,3262.0,11,9,0.047619047619047616,114.0,-0.08472245509624954,-1
63,test_Client_22661,11,306,11/11/1994,1,1212.0,0.0,0.0,0.0,11,6,1.0,0.0,-0.023211589835615443,-1
69,test_Client_22666,11,107,30/09/2004,2,461.5,0.0,0.0,0.0,11,6,0.5,1293.5,-0.03870135996991564,-1
69,test_Client_22697,11,103,09/06/2014,9,733.3333333333334,366.6666666666667,729.2222222222222,1576.3333333333333,11,9,0.1111111111111111,5.0,-0.07034967053393859,-1
60,test_Client_22699,51,101,30/10/2001,199,527.5075376884422,814.3969849246231,51.015075376884425,133.7537688442211,40,9,0.005025125628140704,1.0,-0.12811026420206273,-1
60,test_Client_22718,51,101,24/09/2002,203,284.4088669950739,318.45320197044333,49.241379310344826,103.02463054187191,40,9,0.0049261083743842365,1.0,-0.1261136499945278,-1
63,test_Client_22763,51,312,29/10/2009,95,251.43157894736842,1150.0842105263157,105.9578947368421,613.2736842105263,11,9,0.010526315789473684,3.0,-0.12347665669401942,-1
69,test_Client_22795,51,103,22/01/2016,9,289.6666666666667,142.0,244.44444444444446,2226.222222222222,11,9,0.1111111111111111,25.0,-0.1325623483117161,-1
60,test_Client_22826,11,101,12/12/1997,2,1928.5,0.0,0.0,0.0,11,6,0.5,62.5,-0.0069555552483707705,-1
60,test_Client_22831,51,101,24/12/2002,104,400.0,10274.98076923077,128.84615384615384,5530.096153846154,11,9,-0.08653846153846154,7.0,-0.20479606769649583,-1
69,test_Client_22833,51,103,12/03/2011,2,300.0,24238.5,0.0,0.0,11,6,0.5,1028.0,-0.19011569217453472,-1
60,test_Client_22848,11,101,29/06/2010,35,5622.685714285714,188.57142857142858,377.14285714285717,7091.657142857143,29,9,0.02857142857142857,0.0,-0.10730630375685368,-1
69,test_Client_22879,51,107,13/10/2008,7,157.28571428571428,732.5714285714286,0.0,0.0,40,6,0.14285714285714285,0.0,-0.11306850899020493,-1
69,test_Client_22885,11,104,04/03/2011,27,2021.1851851851852,2456.037037037037,311.1111111111111,1924.7407407407406,45,9,0.037037037037037035,39.0,-0.12020492237274993,-1
60,test_Client_22887,11,101,24/10/2008,2,736.0,0.0,0.0,0.0,40,6,0.5,17.5,-0.01123553180291681,-1
60,test_Client_22894,11,101,12/10/1999,37,783.5405405405405,1717.2162162162163,281.0810810810811,1902.1351351351352,11,9,0.02702702702702703,120.0,-0.02170106604368327,-1
62,test_Client_22902,51,305,08/12/2017,8,440.875,100.0,33.0,0.0,11,9,0.125,24.5,-0.021899593353607805,-1
69,test_Client_22910,51,103,12/10/2015,17,262.6470588235294,100.0,200.0,3640.6470588235293,11,9,0.058823529411764705,8.0,-0.1268647507886591,-1
69,test_Client_22938,51,104,07/09/2001,243,568.2962962962963,504.559670781893,45.11934156378601,203.35802469135803,40,9,-0.00411522633744856,1.0,-0.1291256996254614,-1
62,test_Client_22954,11,371,18/03/1980,158,831.493670886076,32.734177215189874,17.063291139240505,6.1455696202531644,14,9,0.006329113924050633,0.0,-0.0010242551146060208,-1
60,test_Client_22965,11,101,23/06/1995,4,4018.0,0.0,0.0,0.0,40,6,0.25,0.0,-0.04906446396083741,-1
60,test_Client_22987,11,101,22/12/2016,5,389.0,160.0,320.0,10665.6,11,9,0.2,48.0,-0.05534312506246397,-1
60,test_Client_23012,11,101,04/08/2018,2,600.0,300.0,600.0,1380.0,11,9,0.5,61.5,-0.0736532589881046,-1
69,test_Client_23013,11,104,01/12/1986,206,392.121359223301,904.4271844660194,30.985436893203882,229.67961165048544,40,9,0.0048543689320388345,1.0,-0.019321155029301762,-1
69,test_Client_23015,51,103,15/02/2013,120,1899.125,169.43333333333334,105.0,2036.3,45,9,0.008333333333333333,0.0,-0.16983996284838365,-1
69,test_Client_23028,11,103,28/02/2019,2,46.5,0.0,0.0,0.0,40,9,0.5,4033.0,-0.030515059826057067,-1
69,test_Client_23049,11,107,21/08/2017,2,540.5,200.0,400.0,272.0,11,9,0.5,56.5,-0.027989063121116597,-1
69,test_Client_2308,11,104,14/07/1992,2,1753.0,0.0,0.0,0.0,11,6,0.5,60.5,-0.024818997729317283,-1
63,test_Client_23080,11,306,22/05/2019,1,600.0,300.0,600.0,530.0,11,9,1.0,9707.0,-0.14097993419564447,-1
60,test_Client_23099,11,101,19/03/2014,1,0.0,0.0,0.0,0.0,11,6,0.0,1165.0,-0.014435588419663192,-1
